,ProteinID,Average Shortest Path to all Disease genes,BetweennessCentrality,ClosenessCentrality,DegreeCentrality,EigenvectorCentrality,HarmonicCentrality,Local Clustering Coefficient,Modularity,PageRank
5289,P48651,,,,,,,,,
5290,A6NMS3,,,,,,,,,
5291,Q99547,2.7700030422878004,0.004289944226727561,0.2619558287439365,0.002038216560509554,0.0034477534026099623,1882.574639249676,1882.574639249676,-0.0011344114155006375,2.9772123975789825e-05
5292,Q5GAN6,,,,,,,,,
5293,Q9UI30,0.0,0.0002465322776320242,0.2379173496059466,0.0003821656050955413,2.186866183427146e-08,2044.669444444422,2044.669444444422,-0.00014180142693757968,0.00014908228504230598
5294,Q96IW7,,,,,,,,,
5295,Q8NDP4,2.8810465470033466,0.0014474845701183633,0.1962832429493982,0.00012738853503184712,0.00044163683425809904,1419.7282106783084,1419.7282106783084,-0.00014180142693757968,0.00013853732587199328
5296,Q96HJ9,,,,,,,,,
5297,Q9H777,,,,,,,,,
5298,Q9BZB8,2.5570428962579856,0.0005340331707198223,0.3030393155525093,0.007261146496815285,1.3648308017777887e-43,1208.157226107201,1208.157226107201,-0.00014180142693757968,0.00018126499648245
5299,Q8TDB8,,,,,,,,,
5300,O95528,,,,,,,,,
5301,Q8TB22,0.0,9.447231956274141e-05,0.261834518335926,0.0019108280254777066,5.86193584090837e-48,1511.9980519481815,1511.9980519481815,-0.00014180142693757968,3.102813895108842e-05
5302,P21589,,,,,,,,,
5303,A6NGB7,,,,,,,,,
5304,Q6DN72,,,,,,,,,
5305,Q13093,,,,,,,,,
5306,Q12792,,,,,,,,,
5307,P02775,0.000608457560085184,0.00043638452466408296,0.21791984934999892,0.001019108280254777,1.0082399316108953e-05,2383.546825396805,2383.546825396805,0.0004566426185441736,9.030355172750229e-05
5308,Q8NI29,2.435351384240949,3.0406423874661666e-06,0.23060232787620366,0.0011464968152866241,0.0016552171624453335,1902.2257936508304,1902.2257936508304,0.00017303976466901148,4.8668587306124044e-05
5309,Q8N9C0,,,,,,,,,
5310,O94905,2.2582902342561613,0.002296336694990599,0.2709158747825777,0.002038216560509554,0.0005167941080820449,2263.457539682503,2263.457539682503,-0.0006152921214936354,0.00014778321370929453
5311,Q15646,,,,,,,,,
5312,P10073,3.900821417706115,0.0004051565786634877,0.19070177720276352,0.00012738853503184712,0.0033381868647421953,2167.9480158729707,2167.9480158729707,-0.00014180142693757968,5.857189823500421e-05
5313,Q8NHV5,,,,,,,,,
5314,Q8N142,,,,,,,,,
5315,P40199,,,,,,,,,
5316,Q14146,2.6616975965926377,2.048059612291495e-07,0.1825506308048409,0.00012738853503184712,5.86193584090837e-48,1290.1548340548634,1290.1548340548634,0.00045664261854417556,9.21427241550074e-05
5317,Q76KP1,,,,,,,,,
5318,Q9Y6U7,,,,,,,,,
5319,Q96FM1,,,,,,,,,
5320,Q8IW40,,,,,,,,,
5321,P08183,2.613020991785823,0.0,0.21777780210145226,0.001019108280254777,0.001290015364351958,2194.0980158729753,2194.0980158729753,-0.00014180142693757968,0.00014682702497964849
5322,Q6NUT3,,,,,,,,,
5323,O95473,,,,,,,,,
5324,Q68EN5,,,,,,,,,
5325,A8MTA8,,,,,,,,,
5326,O75489,2.6796470946151505,3.3103083261065447e-06,0.00012738853503184712,0.00012738853503184712,8.334560891771309e-07,2372.933730158716,2372.933730158716,-0.0006009018597741126,0.0001172588637902252
5327,A6NFE2,,,,,,,,,
5328,Q5GH77,,,,,,,,,
5329,Q96A04,,,,,,,,,
5330,A0FGR9,,,,,,,,,
5331,P30939,,,,,,,,,
5332,Q86U42,2.639184666869486,0.000425103967325891,0.1563277595543433,0.00025477707006369424,0.011408394804462712,1759.1817821068655,1759.1817821068655,-0.00014180142693757968,0.00028318255518289525
5333,Q6EIG7,,,,,,,,,
5334,Q00973,,,,,,,,,
5335,P54819,2.5320961362944936,0.0005712189709524122,0.216259226748444,0.0006369426751592356,0.0003826725843756642,1713.195274170369,1713.195274170369,-0.00014180142693757968,3.881228563697956e-05
5336,O15069,,,,,,,,,
5337,Q13536,,,,,,,,,
5338,Q8N158,,,,,,,,,
5339,Q9HBI0,2.694250076057195,9.905237126247908e-05,0.22989548976373436,0.0005095541401273885,0.00017681157815358018,1624.6706709957907,1624.6706709957907,-0.00014180142693757968,3.258904526432348e-05
5340,Q96HQ0,,,,,,,,,
5341,Q96Q05,3.0721022208700943,1.605696957931626e-05,0.2692683664404922,0.0006369426751592356,3.8516914807281503e-05,1594.8226551227726,1594.8226551227726,-0.00014180142693757968,6.476082560976623e-05
5342,Q96FN9,,,,,,,,,
5343,Q68CR7,,,,,,,,,
5344,P52790,,,,,,,,,
5345,Q8NCB2,,,,,,,,,
5346,Q8NFD2,,,,,,,,,
5347,Q6ZMJ2,,,,,,,,,
5348,Q9Y4H2,2.200182537268025,3.1129803555079775e-05,0.28573389048072284,0.0029299363057324838,7.310823051476176e-05,1447.0365440116595,1447.0365440116595,0.0009757619125511895,9.844829224222151e-05
5349,Q9UI38,,,,,,,,,
5350,Q6PIY7,,,,,,,,,
5351,A5YM69,,,,,,,,,
5352,P55201,2.6172801947064186,0.0004076243323071831,0.2134953700106342,0.0003821656050955413,0.0009768358328651216,2095.48968253965,2095.48968253965,-0.0004254042808127369,0.00020216984359666058
5353,O60303,,,,,,,,,
5354,Q9BQ49,,,,,,,,,
5355,Q15438,2.474292668086401,0.000268863240293413,0.18732398691895905,0.00012738853503184712,1.2773274852485824e-05,1920.7254329004556,1920.7254329004556,0.0008027221478821629,5.225058200880016e-05
5356,P47897,2.4968055978095527,2.3044430900975547e-05,0.21798447755645525,0.0003821656050955413,1.3592369035375881e-05,1864.403607503649,1864.403607503649,-0.0015598156963133965,3.061416423117636e-05
5357,P0C869,,,,,,,,,
5358,P01570,,,,,,,,,
5359,Q14532,,,,,,,,,
5360,P53675,2.9227258898691817,5.9779004307759205e-05,0.2404232172813723,0.0006369426751592356,0.0003786096138112452,2008.7071428571344,2008.7071428571344,-0.00028360285387515937,5.09551612871549e-05
5361,P04090,,,,,,,,,
5362,Q14507,,,,,,,,,
5363,Q9Y2T7,,,,,,,,,
5364,P21757,2.520231213872832,1.0441905144455878e-06,0.22025106672438316,0.0003821656050955413,1.6634033711285398e-05,2423.367063492052,2423.367063492052,-0.00014180142693757968,3.2420400443012704e-05
5365,A2A3K4,,,,,,,,,
5366,Q8TCN5,,,,,,,,,
5367,Q9UKM7,,,,,,,,,
5368,O15393,,,,,,,,,
5369,Q9UKD2,2.5816854274414363,8.170035574201943e-05,0.3100311539870978,0.008535031847133756,9.616764631427614e-05,1630.1520202021395,1630.1520202021395,-0.00025236451614373044,4.525680301475744e-05
5370,Q8WZ74,2.682385153635534,0.0,0.2599914611696125,0.0003821656050955413,0.0014528841509701353,2295.713888888861,2295.713888888861,-0.0009926099885630751,0.0001113859691559952
5371,P07492,,,,,,,,,
5372,Q9GZQ3,2.6139336781259512,3.245981272311049e-08,0.3174491923091524,0.009554140127388536,3.6729505166279195e-08,1889.235317460349,1889.235317460349,-0.00028360285387515937,4.204005699273209e-05
5373,Q5JUK3,,,,,,,,,
5374,Q9NXC2,,,,,,,,,
5375,P52895,,,,,,,,,
5376,Q92667,2.5485244904167934,0.0,0.2489658435364331,0.0005095541401273885,0.0003832448122038518,2189.00277777774,2189.00277777774,-0.0008508085616254738,0.0001593885996278371
5377,P82663,,,,,,,,,
5378,Q6UWL6,,,,,,,,,
5379,Q9Y5V0,,,,,,,,,
5380,Q96LB9,,,,,,,,,
5381,Q9Y508,2.3127471858837847,8.439269391463921e-06,0.2360226895744048,0.00012738853503184712,0.0032655068605422317,1715.390909091001,1715.390909091001,0.0009445235748197681,3.345651395248003e-05
5382,Q86SZ2,3.2415576513538182,0.0,0.2822664592444744,0.007515923566878979,0.00044360274520889007,1652.0242424243563,1652.0242424243563,-0.00028360285387515937,4.155906491319159e-05
5383,P0C7Q6,,,,,,,,,
5384,Q6UXK5,,,,,,,,,
5385,Q7L5A3,,,,,,,,,
5386,B8ZZ34,,,,,,,,,
5387,Q69YU5,,,,,,,,,
5388,O14503,2.3230909644052327,5.7506293277008325e-05,0.23768654115658114,0.0006369426751592356,1.9625558362754808e-05,1975.2143217893267,1975.2143217893267,-0.0005672057077503187,4.253534457979665e-05
5389,O95347,2.253726802555522,0.00036352615570741314,0.2355914804553388,0.0006369426751592356,2.854295028811945e-05,2430.0873015872917,2430.0873015872917,-0.0005047290322874706,5.239849410890064e-05
5390,P53674,,,,,,,,,
5391,Q1RMZ1,,,,,,,,,
5392,Q9NW15,,,,,,,,,
5393,P57796,,,,,,,,,
5394,P86479,,,,,,,,,
5395,Q15041,2.9421965317919074,0.00040388271874545437,0.22842372424408336,0.001019108280254777,1.9258045148301104e-05,1930.246067821084,1930.246067821084,-0.00014180142693757968,6.935333657297721e-05
5396,Q8IWB6,2.8147246729540614,0.0010549063045079226,0.19934958636126265,0.0005095541401273885,0.0012973800445335913,1804.2694805195486,1804.2694805195486,-0.00014180142693757968,2.8813710884842247e-05
5397,P04040,2.3912382111347728,1.703788330369466e-05,0.2152396438761344,0.0005095541401273885,1.2482393463660938e-06,1780.7147186147934,1780.7147186147934,0.00048788095627559197,5.8252789657678e-05
5398,P56556,3.2397322786735625,9.39984440866328e-07,0.2591846891190139,0.0011464968152866241,3.5828617479658506e-05,2008.3746031745886,2008.3746031745886,-0.00028360285387515937,5.047210376628754e-05
5399,Q8N556,,,,,,,,,
5400,P17535,2.2083967143291754,0.0017147364621334172,0.24970167817387265,0.0019108280254777066,3.7859312060848656e-05,2124.325793650757,2124.325793650757,0.001432404531095345,3.6628580375038585e-05
5401,Q16630,2.3696379677517494,0.0,0.24293424771040836,0.0006369426751592356,0.000231059728115356,1818.2376984127566,1818.2376984127566,-0.0008195702238940615,3.017007855844281e-05
5402,Q6EEV6,2.529053848494068,0.0008057959695358433,0.17118612382621315,0.00012738853503184712,0.00016125514779066706,1783.943290043359,1783.943290043359,0.0004566426185441702,9.906368444070936e-05
5403,Q9BXJ1,2.7289321569820504,0.0,0.2075277711538233,0.00012738853503184712,0.00013057759694881023,2120.1631313131,2120.1631313131,-0.00028360285387515937,3.9915149915710386e-05
5404,P0DJD1,,,,,,,,,
5405,Q9ULC5,,,,,,,,,
5406,O95297,,,,,,,,,
5407,Q92624,2.402798904776392,0.00018660521589633491,0.21052353207097765,0.00012738853503184712,1.044769843651382e-05,1504.1027777779107,1504.1027777779107,-7.932475147472683e-05,4.19561316621022e-05
5408,Q8WX77,,,,,,,,,
5409,O60676,,,,,,,,,
5410,Q96IY1,2.507757833891086,3.310073074345581e-05,0.2031681850496466,0.0011464968152866241,0.001959994644828053,1633.8599567100778,1633.8599567100778,-0.000961371650831648,2.907443485449937e-05
5411,Q96BN6,,,,,,,,,
5412,Q9UG22,,,,,,,,,
5413,Q96H78,,,,,,,,,
5414,O00574,,,,,,,,,
5415,Q9HD34,4.150897474901127,0.0,0.20237943221801574,0.00025477707006369424,0.0006838746069701801,1775.0424963925773,1775.0424963925773,0.00031484119160659545,5.703142812594016e-05
5416,O14843,,,,,,,,,
5417,Q9NQH7,,,,,,,,,
5418,Q8NCG7,,,,,,,,,
5419,Q9UBY0,,,,,,,,,
5420,O00764,,,,,,,,,
5421,Q8NGX0,,,,,,,,,
5422,P59046,2.442652874961972,0.0,0.20093544556386314,0.00012738853503184712,0.0011096221790715334,1805.6988455989056,1805.6988455989056,-0.00014180142693757968,6.467827042468871e-05
5423,P78395,2.3979312442957106,0.0003890407384268645,0.1857476080646462,0.0007643312101910827,4.864767862845687e-05,1861.9742063492508,1861.9742063492508,0.00020427810240042325,4.189733790952519e-05
5424,Q9GZY8,,,,,,,,,
5425,P24592,,,,,,,,,
5426,Q15361,2.3419531487678733,0.0003376730139767128,0.245670597236743,0.0030573248407643307,3.6251893455547096e-07,1563.3615440116707,1563.3615440116707,-0.00028360285387515937,7.256957637789806e-05
5427,A2RUS2,,,,,,,,,
5428,Q96RP8,,,,,,,,,
5429,A6NGS2,,,,,,,,,
5430,Q8IVY1,,,,,,,,,
5431,O95156,,,,,,,,,
5432,O14683,,,,,,,,,
5433,Q5TF58,,,,,,,,,
5434,Q9UBU7,2.492242166108914,0.0,0.2522034929565644,0.0007643312101910827,0.0005787339259700238,1756.0000360751142,1756.0000360751142,-0.00039416594308132455,0.00011606452281415858
5435,Q9UNA3,,,,,,,,,
5436,P48723,2.624885914207484,0.0,0.2694262893121995,0.002038216560509554,5.048343050535776e-07,1710.6409090910047,1710.6409090910047,-0.00014180142693757968,4.2142739932076816e-05
5437,P62987,2.9157286279282015,1.4872102106660708e-05,0.1942908883911637,0.00025477707006369424,0.0008071281471090633,1757.1131313132112,1757.1131313132112,-0.00014180142693757968,6.297261807688936e-05
5438,Q9BXI3,,,,,,,,,
5439,O14526,,,,,,,,,
5440,Q9NXS3,,,,,,,,,
5441,O43677,,,,,,,,,
5442,Q9UMX2,0.0,0.00017407678632522507,0.202669605942761,0.00025477707006369424,0.0005128821348680948,1318.7433261183776,1318.7433261183776,-0.00028360285387515937,6.817941470495213e-05
5443,P30953,,,,,,,,,
5444,Q8TE57,,,,,,,,,
5445,P11055,,,,,,,,,
5446,Q96HU8,,,,,,,,,
5447,Q6P5X7,,,,,,,,,
5448,Q7L5N7,,,,,,,,,
5449,Q9Y3C5,2.224520839671433,0.0,0.2040083987545065,0.00025477707006369424,0.0012425713301901108,2.0,2.0,-0.0007258552106997954,0.00018880419334819332
5450,Q5JTY5,,,,,,,,,
5451,Q9UKY7,,,,,,,,,
5452,Q96JL9,,,,,,,,,
5453,Q53EV4,,,,,,,,,
5454,Q8NFU4,,,,,,,,,
5455,Q86VZ4,,,,,,,,,
5456,Q5BKY9,,,,,,,,,
5457,Q9UQE7,2.4052327350167326,0.0009815763329540873,0.27478479938413075,0.003949044585987261,1.593068420321994e-05,2112.873015872984,2112.873015872984,-0.0016391404477881081,4.886017005403902e-05
5458,Q8N112,,,,,,,,,
5459,Q9UGM1,,,,,,,,,
5460,Q99619,2.4493459081229085,3.162516686107745e-05,0.2303277324744959,0.00025477707006369424,0.00025061592681918264,1912.3853174603507,1912.3853174603507,-0.00011056308920615579,0.00019413261585190508
5461,A6NES4,,,,,,,,,
5462,Q96FV2,,,,,,,,,
5463,Q0VAK6,3.719196836020688,0.000531205555065676,0.2021345488195725,0.00012738853503184712,0.0003701370748034245,1851.2202741703227,1851.2202741703227,-0.00014180142693757968,0.00017215963856208232
5464,Q9NZK5,,,,,,,,,
5465,Q14192,2.067843017949498,0.0004929996356386021,0.20015844994080156,0.0012738853503184713,0.00011267229830539209,1618.5460678211934,1618.5460678211934,0.004753856211830184,4.655035969454886e-05
5466,Q14914,,,,,,,,,
5467,P26368,2.160024338302404,0.0,0.17905090250483824,0.00012738853503184712,0.00010410394483450332,1937.4948412698568,1937.4948412698568,-0.003263890633856667,3.225501489085981e-05
5468,Q9UDX4,,,,,,,,,
5469,P46527,2.034986309704898,2.038446886746357e-06,0.18640237874635104,0.00012738853503184712,0.0002736571846637204,1951.4218614718784,1951.4218614718784,0.0006584629066522363,7.108766631825286e-05
5470,Q15053,,,,,,,,,
5471,Q5VWM5,,,,,,,,,
5472,Q7RTV2,,,,,,,,,
5473,O43827,,,,,,,,,
5474,P43005,0.0,0.0005368264238725214,0.2356896876395214,0.00012738853503184712,0.00044848832492857307,2072.555194805164,2072.555194805164,-0.00014180142693757968,7.055500172809731e-05
5475,Q6ZMV8,,,,,,,,,
5476,A8MV23,,,,,,,,,
5477,Q9UKJ5,,,,,,,,,
5478,Q9NWK9,,,,,,,,,
5479,Q3B820,3.2665044113173107,0.00029067478335495343,0.2666987880524715,0.0025477707006369425,5.24436972166106e-05,1691.5369408370432,1691.5369408370432,-0.00028360285387515937,4.369795827182385e-05
5480,Q68CP4,,,,,,,,,
5481,Q8IZ73,,,,,,,,,
5482,P40261,,,,,,,,,
5483,O43820,,,,,,,,,
5484,O43837,,,,,,,,,
5485,Q93097,,,,,,,,,
5486,Q96J94,2.847581381198661,0.0,0.27014916931513205,0.0028025477707006373,6.858264096136069e-05,1683.6290043291067,1683.6290043291067,-0.00028360285387515937,9.612828905085279e-05
5487,A6NMK7,,,,,,,,,
5488,Q93033,,,,,,,,,
5489,A1A580,,,,,,,,,
5490,A7E2U8,,,,,,,,,
5491,Q13309,2.0231213872832368,0.0002465322776320242,0.1169299808896932,0.00012738853503184712,8.189973358650191e-06,1600.4817821069073,1600.4817821069073,0.003287755528711085,5.755436240540623e-05
5492,Q86WT1,,,,,,,,,
5493,Q9H1K4,,,,,,,,,
5494,Q5GJ75,,,,,,,,,
5495,O43300,,,,,,,,,
5496,Q5SRH9,,,,,,,,,
5497,Q9BTT0,,,,,,,,,
5498,Q8WV19,,,,,,,,,
5499,P61970,2.6683906297535747,0.004103223489457485,0.221006031593184,0.00025477707006369424,0.00015917667943897125,2085.8230158729775,2085.8230158729775,-0.0004254042808127369,3.39977443603027e-05
5500,Q5U649,,,,,,,,,
5501,Q8TC92,3.2315181016124126,0.0,0.2040537075241141,0.00012738853503184712,4.9777288478182255e-05,1539.6643217894564,1539.6643217894564,-0.00014180142693757968,9.98434366885271e-05
5502,Q8NDY3,,,,,,,,,
5503,S4R3Y5,,,,,,,,,
5504,P49753,3.0736233647703077,8.856863403250481e-05,0.2487046964446814,0.0008917197452229297,0.00022802652509063847,1750.3738455989294,1750.3738455989294,-0.00014180142693757968,7.58735322677696e-05
5505,A1XBS5,,,,,,,,,
5506,Q15654,2.43656829936112,0.005124171853506868,0.27230091500485737,0.0056050955414012745,0.0006907383367395478,1559.5881313132602,1559.5881313132602,-0.00036292760534989963,7.480177592319225e-05
5507,A6NFU8,,,,,,,,,
5508,Q8NGA1,,,,,,,,,
5509,Q9H6R7,2.552783693337389,0.0037913548813757374,0.22717411833491316,0.001019108280254777,5.86193584090837e-48,2053.2135281385017,2053.2135281385017,-0.00028360285387515937,9.200327408408852e-05
5510,Q9H2H8,2.524186188013386,0.0012430693858404152,0.2086411365274664,0.0005095541401273885,1.7485845331854045e-05,1954.2397186147311,1954.2397186147311,-0.00028360285387515937,4.148486567048554e-05
5511,Q9NTX5,,,,,,,,,
5512,Q9GZP1,,,,,,,,,
5513,Q8IYM0,,,,,,,,,
5514,C9JLJ4,,,,,,,,,
5515,Q9UIF3,,,,,,,,,
5516,Q96JW4,,,,,,,,,
5517,Q9Y4X3,,,,,,,,,
5518,Q96AX1,2.9948281107392765,2.9781628424386495e-05,0.2038160607471956,0.00025477707006369424,7.542981039983044e-05,1575.834559884686,1575.834559884686,-0.0002523645161437372,6.765000118490347e-05
5519,Q5TGS1,,,,,,,,,
5520,Q9H269,2.9948281107392765,0.0006622441250575112,0.2366915244002742,0.0003821656050955413,0.0010094401583923458,1854.4278138528596,1854.4278138528596,-0.00039416594308131815,0.00011758648788335083
5521,Q9P2E8,,,,,,,,,
5522,Q5TGY1,,,,,,,,,
5523,Q4KWH8,,,,,,,,,
5524,Q9NYW0,,,,,,,,,
5525,Q8N0W5,,,,,,,,,
5526,Q9Y3A6,2.880438089443261,0.0002465322776320242,0.1381879789194607,0.00012738853503184712,4.833889584208604e-05,1668.6718253969336,1668.6718253969336,-0.00014180142693757968,0.00012086991098487007
5527,O95873,,,,,,,,,
5528,Q8TF42,2.1137815637359294,5.792177817131569e-07,0.2331848164311448,0.00025477707006369424,0.00018688727484118112,2070.59444444441,2070.59444444441,0.000865198823345017,0.00020840176254783053
5529,Q9NWS8,,,,,,,,,
5530,Q0VDD8,,,,,,,,,
5531,P48444,2.781259507149376,0.0,0.2088426935282317,0.00025477707006369424,0.00022137042046647504,2174.6753968253565,2174.6753968253565,-0.0003941659430813183,0.0010206531353663363
5532,O15049,,,,,,,,,
5533,Q8NGZ5,,,,,,,,,
5534,O94927,3.2926680864009734,1.7030900396964623e-05,0.30694974520697044,0.00662420382165605,6.7144192964139e-05,1512.173448773581,1512.173448773581,-0.00028360285387515937,5.340040665417234e-05
5535,Q8N9H9,,,,,,,,,
5536,Q96DM1,,,,,,,,,
5537,Q9ULW5,,,,,,,,,
5538,P26010,2.731365987222391,0.0006218826628424652,0.2338971710016265,0.0003821656050955413,4.565426061514364e-06,2198.5107503607164,2198.5107503607164,-0.00014180142693757968,3.1005585550386436e-05
5539,P48553,3.0721022208700943,0.0,0.2936915570674118,0.0021656050955414013,5.2756002356480985e-05,1483.6603535354798,1483.6603535354798,-0.0004254042808127369,0.00018621308137347706
5540,Q13564,2.4423486461819293,0.0,0.21052956201776168,0.00025477707006369424,0.0005786628687358421,1.0,1.0,-0.00011056308920615756,2.996213988800368e-05
5541,Q8IXH8,,,,,,,,,
5542,Q9NPJ3,3.4332217827806515,5.2952729671741915e-08,0.15583722594084964,0.00012738853503184712,0.0007744445135200312,2163.8817460317064,2163.8817460317064,-0.00014180142693757968,0.00016566631969877008
5543,Q86T65,,,,,,,,,
5544,Q7Z5Y6,,,,,,,,,
5545,O14879,2.4447824764222696,0.0,0.21566277210040827,0.00025477707006369424,8.494446480399295e-05,2343.168650793626,2343.168650793626,0.00034607952933801884,0.0004388205199732
5546,Q9NX31,,,,,,,,,
5547,P28827,2.5305749923942806,6.039355690925098e-07,0.22277440136770668,0.0003821656050955413,0.004842243653942564,2013.4139249639095,2013.4139249639095,-0.00028360285387515937,0.00016398865043345414
5548,Q9H3M0,,,,,,,,,
5549,Q86SQ9,2.984484332217828,1.596690094797237e-06,0.2563910492090873,0.0007643312101910827,0.0001792695489994789,1560.8885281386536,1560.8885281386536,0.000456642618544175,4.0035691528173685e-05
5550,P31943,2.218436264070581,0.0,0.21360705023906174,0.001019108280254777,0.00019466587078610992,1989.353174603168,1989.353174603168,0.0002667547778632761,0.00030273184694139303
5551,P11216,,,,,,,,,
5552,Q6ZR85,,,,,,,,,
5553,Q8NDD1,,,,,,,,,
5554,Q86TI0,2.4998478856099786,0.0004861118205191418,0.2392493522142476,0.00025477707006369424,4.565645281136093e-05,1662.8976551227636,1662.8976551227636,-0.0004254042808127369,6.170480538959943e-05
5555,Q96GP6,,,,,,,,,
5556,Q6UXI7,,,,,,,,,
5557,Q6NX49,,,,,,,,,
5558,Q5EE01,2.5034986309704896,0.0,0.1853167586598622,0.00012738853503184712,0.00020220913678323677,1881.5884920635287,1881.5884920635287,-0.00014180142693757968,0.00015102151815893792
5559,Q8WXF3,,,,,,,,,
5560,O60636,2.4475205354426532,6.975272655184278e-05,0.2304504969031545,0.0008917197452229297,6.57821540903934e-05,2465.6670634920542,2465.6670634920542,-0.00028360285387515937,0.00013236101759548803
5561,Q96GD0,,,,,,,,,
5562,A6NFN9,,,,,,,,,
5563,Q9HBL7,,,,,,,,,
5564,Q6UWK7,,,,,,,,,
5565,P23942,,,,,,,,,
5566,Q99741,2.310313355643444,0.0018901056079570946,0.25032246700698546,0.00012738853503184712,0.001593179672691577,2073.9234126983865,2073.9234126983865,-0.0009301333131002196,9.355337496428251e-05
5567,Q13443,2.6632187404928507,0.0,0.2444206769994053,0.0008917197452229297,9.902637727657822e-05,1676.503607503712,1676.503607503712,0.00017303976466900896,0.00026507476755540857
5568,Q6ZVX7,,,,,,,,,
5569,Q9BVS5,2.7557042896257986,0.0002465322776320242,0.19984281127585954,0.0007643312101910827,6.2930306219104306e-06,2444.5658730158693,2444.5658730158693,0.000456642618544171,0.00017729906212719958
5570,Q7Z6B7,,,,,,,,,
5571,Q92616,2.3650745360511105,0.0,0.21300042305338227,0.0008917197452229297,6.465935297509145e-06,1869.0757936508328,1869.0757936508328,0.001086325001757334,3.951714949752831e-05
5572,Q02539,2.213264374809857,0.00013486916299260119,0.2569557279750433,0.0021656050955414013,8.642199554028619e-06,1918.333730158756,1918.333730158756,0.002723007635253133,0.0002937120387383528
5573,O60235,,,,,,,,,
5574,P01040,2.9421965317919074,4.290367422418905e-05,0.17882003208267114,0.0003821656050955413,2.4448678680550134e-05,1887.3655122655505,1887.3655122655505,0.0003148411916065955,0.0004731672516162746
5575,Q9Y2Q3,2.9397627015515666,0.0045433316422249246,0.2770948729068127,0.0030573248407643307,0.000382629222787938,2222.218253968218,2222.218253968218,0.0009132852370883467,0.00010523834321335652
5576,Q8WVX9,,,,,,,,,
5577,Q8IWZ4,,,,,,,,,
5578,Q96HH6,0.000608457560085184,0.0,0.21077104346417325,0.00025477707006369424,1.2800891764795872e-05,1.0,1.0,0.0004566426185441741,5.488254065330841e-05
5579,P46734,2.3443869790082137,0.0003426159755865942,0.21486212981163189,0.00025477707006369424,0.00032696415393651524,2266.2611111110723,2266.2611111110723,-7.932475147472381e-05,5.363372734032127e-05
5580,Q9Y5X9,,,,,,,,,
5581,Q8NDW8,,,,,,,,,
5582,Q9NQV8,,,,,,,,,
5583,Q8WWX0,,,,,,,,,
5584,P85037,2.4125342257377547,0.003244960945743405,0.2259311652391761,0.0005095541401273885,3.3367839106914283e-05,2304.026587301561,2304.026587301561,-0.00025236451614373163,3.812157277225311e-05
5585,P04921,,,,,,,,,
5586,P33402,2.4101003954974143,2.326864038082284e-05,0.17898114297918316,0.00012738853503184712,0.0006391248817438644,1527.5325757577082,1527.5325757577082,-0.00014180142693757968,3.0096072253609747e-05
5587,P42356,,,,,,,,,
5588,Q9H2G9,2.6708244599939155,5.993716357288026e-05,0.2095751197173276,0.00012738853503184712,0.0013433826158552274,1941.3912698412812,1941.3912698412812,3.1238337731427136e-05,7.290585897582723e-05
5589,P20273,2.4396105871615457,0.00022857994050587446,0.17428317443747604,0.00012738853503184712,0.0003762494254287886,1526.4809884561182,1526.4809884561182,-0.0004254042808127369,0.00016342236564299053
5590,Q8N3T6,,,,,,,,,
5591,P55042,2.30635838150289,0.0017779227771317606,0.24556389812662416,0.00025477707006369424,0.001573256442564082,1901.2349567099882,1901.2349567099882,0.0006296823832131808,0.00015841661357303047
5592,Q8WXI4,,,,,,,,,
5593,P32970,2.914207484027989,0.0004591201495422261,0.18228352549974244,0.00012738853503184712,0.001776885964892377,1.0,1.0,-0.00014180142693757968,4.936141729213194e-05
5594,P0C221,,,,,,,,,
5595,Q9UEE5,,,,,,,,,
5596,E7EU14,,,,,,,,,
5597,Q8IUW3,,,,,,,,,
5598,Q8IYS4,,,,,,,,,
5599,Q9H8L6,,,,,,,,,
5600,Q92482,,,,,,,,,
5601,Q8NGE0,,,,,,,,,
5602,P51959,2.2299969577122,1.3708024841762836e-05,0.3081335876048509,0.00929936305732484,3.290287757427144e-05,2389.336111111093,2389.336111111093,0.0015429676203014735,4.0345835933660855e-05
5603,Q6PJP8,2.578338910860968,1.2650789126163425e-05,0.24894897878835276,0.0015286624203821654,2.353995866327709e-05,2359.4861111110918,2359.4861111110918,-0.00014180142693757968,0.0004131172623995002
5604,Q96LQ0,,,,,,,,,
5605,Q9NXG6,2.9796166717371464,1.2712324798355425e-05,0.18676708420089225,0.0003821656050955413,7.604939957263236e-06,1620.4670995672166,1620.4670995672166,-0.00014180142693757968,0.0007758010306895492
5606,Q96MC4,,,,,,,,,
5607,P15515,,,,,,,,,
5608,Q96JC9,2.624581685427441,0.0002465322776320242,0.2658691528150949,0.0019108280254777066,0.0069788035524506326,1915.7075757576035,1915.7075757576035,-7.93247514747275e-05,6.013194326561014e-05
5609,P30530,2.339519318527533,5.4982226902062416e-05,0.19616275950696865,0.00012738853503184712,8.204107806725835e-07,1917.6575757576002,1917.6575757576002,0.0007714838101507547,8.702681864878058e-05
5610,P22570,,,,,,,,,
5611,Q8WWZ7,,,,,,,,,
5612,Q9Y4F4,,,,,,,,,
5613,Q8IZ20,,,,,,,,,
5614,Q8TEW6,2.795254031031336,0.0005274258849026546,0.2475321141889309,0.00025477707006369424,8.424177047612705e-07,1437.4151154402327,1437.4151154402327,0.00017303976466900926,0.00022375656631966396
5615,Q8N4F7,,,,,,,,,
