,ProteinID,FrequencyA,FrequencyB,FrequencyC,FrequencyD,FrequencyE,FrequencyF,FrequencyG,FrequencyH,FrequencyI,FrequencyJ,FrequencyK,FrequencyL,FrequencyM,FrequencyN,FrequencyO,FrequencyP,FrequencyQ,FrequencyR,FrequencyS,FrequencyT,FrequencyU,FrequencyV,FrequencyW,FrequencyX,FrequencyY,FrequencyZ,Aromaticity,SSfraction,Target,BP,CC,MF,Eigenvector Centrality,Modularity,PageRank
533,Q13428,0.1478494623655914,0,0.0026881720430107533,0.038306451612903226,0.09408602150537634,0.0020161290322580645,0.07661290322580645,0.004704301075268817,0.010080645161290322,0,0.1129032258064516,0.04166666666666666,0.009408602150537636,0.013440860215053764,0,0.09206989247311828,0.05510752688172043,0.033602150537634407,0.1364247311827957,0.06653225806451613,0,0.057123655913978486,0.0026881720430107533,0,0.0026881720430107533,0,0.00739247311827957,"(0.11626344086021503, 0.3185483870967742, 0.29301075268817206)",0,0.498674749,0.620608756,0.47141129600000004,0.0007880360432211899,-0.0007008848810467263,9.436222765824133e-05
534,Q06187,0.04400606980273141,0,0.018209408194233688,0.0409711684370258,0.08801213960546282,0.036418816388467376,0.05462822458270106,0.02276176024279211,0.05159332321699545,0,0.08042488619119878,0.08649468892261003,0.03034901365705615,0.03490136570561457,0,0.05614567526555387,0.048558421851289835,0.05159332321699545,0.0819423368740516,0.03945371775417299,0,0.060698027314112286,0.016691957511380882,0,0.05614567526555387,0,0.10925644916540213,"(0.30804248861911987, 0.22761760242792112, 0.2488619119878604)",0,0.489251244,0.582220914,0.54087558,0.0005287667489584811,-0.0003785167121057024,0.0001614520811824364
535,O14746,0.08745583038869258,0,0.025618374558303892,0.03003533568904593,0.039752650176678436,0.04151943462897526,0.06625441696113074,0.03003533568904593,0.020318021201413426,0,0.0353356890459364,0.12985865724381626,0.01060070671378092,0.018551236749116608,0,0.07685512367491168,0.04151943462897526,0.11042402826855124,0.06625441696113074,0.051236749116607784,0,0.07773851590106008,0.015901060070671377,0,0.024734982332155483,0,0.08215547703180212,"(0.31007067137809186, 0.22791519434628976, 0.2676678445229682)",0,0.45245689299999997,0.495363665,0.42615755899999996,0.0003525192755323389,-5.61485431646801e-05,2.9976831597167073e-05
536,P02787,0.08739255014326648,0,0.05730659025787966,0.06446991404011461,0.06017191977077364,0.04011461318051576,0.07449856733524356,0.02722063037249284,0.022922636103151862,0,0.0830945558739255,0.09312320916905444,0.014326647564469915,0.048710601719197714,0,0.045845272206303724,0.024355300859598854,0.03868194842406877,0.05873925501432665,0.04297994269340974,0,0.0673352435530086,0.011461318051575931,0,0.03724928366762178,0,0.08882521489971347,"(0.2722063037249284, 0.22779369627507162, 0.25501432664756446)",0,0.48896753299999995,0.46525251100000004,0.40344499100000003,0.00036140843671508615,-0.00017522122026168157,0.00014798928630040098
537,O60566,0.06476190476190476,0,0.021904761904761903,0.042857142857142864,0.1038095238095238,0.0380952380952381,0.0419047619047619,0.017142857142857144,0.05523809523809524,0,0.06285714285714286,0.09904761904761904,0.017142857142857144,0.0419047619047619,0,0.05523809523809524,0.06571428571428571,0.050476190476190466,0.08285714285714285,0.051428571428571435,0,0.04666666666666667,0.015238095238095238,0,0.025714285714285717,0,0.07904761904761905,"(0.28, 0.22190476190476188, 0.28476190476190477)",0,0.51965644,0.527218767,0.626449951,0.009690221962874656,-0.0026563925755075787,6.661247862094806e-05
538,P05549,0.06407322654462243,0,0.01601830663615561,0.05034324942791762,0.05034324942791762,0.02288329519450801,0.06636155606407322,0.04576659038901602,0.032036613272311214,0,0.05263157894736842,0.11212814645308923,0.009153318077803205,0.06407322654462243,0,0.09382151029748284,0.04805491990846682,0.05263157894736842,0.08924485125858124,0.04576659038901602,0,0.05263157894736842,0.004576659038901603,0,0.02745995423340961,0,0.054919908466819226,"(0.2517162471395881, 0.3135011441647597, 0.23569794050343248)",0,0.502688641,0.692163793,0.593732384,5.70813402895236e-06,0.001843210608131469,0.00043882051997319984
539,Q9UP52,0.07990012484394507,0,0.006242197253433208,0.05742821473158553,0.05493133583021224,0.0449438202247191,0.08614232209737828,0.028714107365792763,0.03121098626716604,0,0.019975031210986267,0.11735330836454433,0.012484394506866416,0.028714107365792763,0,0.06491885143570537,0.05243445692883896,0.06991260923845194,0.07740324594257178,0.04369538077403246,0,0.07240948813982521,0.016229712858926344,0,0.03495630461922597,0,0.0961298377028714,"(0.317103620474407, 0.25717852684144815, 0.264669163545568)",0,0.490522509,0.543197544,0.319437857,0.0006510881073535913,-0.00017522122026168157,0.00019351565659883708
540,P10600,0.03883495145631068,0,0.033980582524271837,0.0412621359223301,0.08009708737864077,0.033980582524271837,0.055825242718446605,0.0412621359223301,0.04611650485436893,0,0.06067961165048544,0.10922330097087378,0.021844660194174758,0.055825242718446605,0,0.05825242718446603,0.03640776699029126,0.0703883495145631,0.055825242718446605,0.05825242718446603,0,0.06067961165048544,0.009708737864077669,0,0.031553398058252434,0,0.07524271844660194,"(0.2912621359223301, 0.22572815533980584, 0.25)",0,0.471008455,0.5138705029999999,0.534981067,6.585339517558721e-05,-0.00017522122026168157,0.00013245863621129029
541,P36897,0.0874751491053678,0,0.03777335984095427,0.04970178926441352,0.05964214711729623,0.02783300198807157,0.05964214711729623,0.03180914512922465,0.06759443339960239,0,0.04970178926441352,0.09343936381709743,0.029821073558648114,0.033797216699801194,0,0.0437375745526839,0.02584493041749503,0.06163021868787276,0.06163021868787276,0.06560636182902585,0,0.07157057654075548,0.015904572564612324,0,0.02584493041749503,0,0.06958250497017893,"(0.30218687872763417, 0.1988071570576541, 0.27037773359840955)",0,0.475030554,0.518719669,0.436852719,0.0021282928504533067,-0.0006098864755320696,9.817278660192926e-05
542,P37173,0.044091710758377416,0,0.044091710758377416,0.0582010582010582,0.08289241622574955,0.037037037037037035,0.042328042328042326,0.02998236331569665,0.0599647266313933,0,0.06349206349206349,0.09700176366843033,0.02292768959435626,0.052910052910052914,0,0.04585537918871252,0.02998236331569665,0.04938271604938271,0.07936507936507936,0.0599647266313933,0,0.061728395061728385,0.01763668430335097,0,0.021164021164021163,0,0.07583774250440918,"(0.2945326278659612, 0.2204585537918871, 0.24691358024691357)",0,0.44789865,0.602344852,0.426633245,0.003440908224324886,0.0004695151176203707,3.060152502412917e-05
543,Q15583,0.08229426433915213,0,0.02244389027431421,0.0399002493765586,0.04239401496259352,0.02992518703241895,0.07481296758104737,0.017456359102244388,0.024937655860349132,0,0.037406483790523685,0.0972568578553616,0.0199501246882793,0.032418952618453865,0,0.114713216957606,0.04738154613466334,0.06733167082294264,0.12219451371571073,0.06234413965087283,0,0.0399002493765586,0.012468827930174564,0,0.012468827930174564,0,0.054862842892768084,"(0.21695760598503738, 0.34413965087281795, 0.2418952618453865)",0,0.587540897,,0.565840004,6.03098589050269e-07,0.0003223681689410297,5.9873986717924924e-05
544,P10828,0.052060737527114966,0,0.043383947939262466,0.060737527114967466,0.0824295010845987,0.04121475054229935,0.04989154013015185,0.04121475054229935,0.04772234273318872,0,0.0824295010845987,0.09327548806941433,0.028199566160520606,0.028199566160520606,0,0.043383947939262466,0.03470715835140998,0.054229934924078085,0.06290672451193059,0.060737527114967466,0,0.05639913232104121,0.013015184381778741,0,0.02386117136659436,0,0.07809110629067245,"(0.2754880694143167, 0.1843817787418655, 0.2559652928416486)",0,0.47603681,0.649734131,0.497514836,2.6463332012049883e-05,0.003917790979689333,0.00031236324392067453
545,O60603,0.03571428571428571,0,0.025510204081632654,0.04846938775510204,0.0663265306122449,0.04846938775510204,0.03316326530612245,0.025510204081632654,0.059948979591836725,0,0.0625,0.15433673469387754,0.021683673469387755,0.0625,0,0.03188775510204082,0.03316326530612245,0.040816326530612235,0.1020408163265306,0.05739795918367348,0,0.04846938775510204,0.017857142857142856,0,0.02423469387755102,0,0.09056122448979592,"(0.3533163265306122, 0.22959183673469388, 0.2780612244897959)",0,0.470548316,0.50890859,0.411747835,0.00019743182619451685,-0.0005256636607850452,6.077972674060865e-05
546,O00206,0.036948748510131114,0,0.025029797377830752,0.039332538736591184,0.05959475566150179,0.06912991656734208,0.046483909415971386,0.027413587604290825,0.05244338498212157,0,0.044100119189511316,0.15494636471990464,0.019070321811680568,0.06555423122765197,0,0.03098927294398093,0.05005959475566151,0.036948748510131114,0.09654350417163288,0.046483909415971386,0,0.05959475566150179,0.011918951132300357,0,0.027413587604290825,0,0.10846245530393324,"(0.37544696066746125, 0.23957091775923717, 0.27056019070321813)",0,0.48738510700000004,0.514422017,0.492867684,0.002445369529164025,-0.0012265485418317752,5.887084488224679e-05
547,P68032,0.07692307692307693,0,0.015915119363395226,0.0583554376657825,0.07427055702917773,0.03183023872679045,0.07427055702917773,0.02387267904509284,0.07957559681697612,0,0.050397877984084884,0.07161803713527852,0.04244031830238727,0.03183023872679045,0,0.050397877984084884,0.02917771883289125,0.047745358090185666,0.0636604774535809,0.06896551724137931,0,0.055702917771883284,0.010610079575596816,0,0.04244031830238727,0,0.08488063660477453,"(0.2917771883289125, 0.22015915119363394, 0.26525198938992045)",0,0.49944186700000004,0.454145323,0.41868950000000005,0.00030110375724251234,0.0013736954905111292,0.00016980874481529012
548,P63316,0.043478260869565216,0,0.012422360248447204,0.14285714285714285,0.14285714285714285,0.05590062111801242,0.07453416149068323,0.0,0.05590062111801242,0,0.08074534161490682,0.08074534161490682,0.06832298136645963,0.031055900621118005,0,0.012422360248447204,0.031055900621118005,0.024844720496894408,0.031055900621118005,0.043478260869565216,0,0.049689440993788817,0.0,0,0.018633540372670808,0,0.07453416149068323,"(0.2608695652173913, 0.14906832298136646, 0.33540372670807456)",0,0.45910752,0.624241649,0.465689399,4.388095695242992e-05,-0.0005256636607850452,4.251599160490204e-05
549,P48788,0.07142857142857142,0,0.016483516483516484,0.06043956043956044,0.13736263736263735,0.016483516483516484,0.038461538461538464,0.027472527472527472,0.027472527472527472,0,0.12637362637362634,0.0934065934065934,0.054945054945054944,0.027472527472527472,0,0.027472527472527472,0.04395604395604396,0.0934065934065934,0.054945054945054944,0.02197802197802198,0,0.04395604395604396,0.005494505494505495,0,0.01098901098901099,0,0.03296703296703297,"(0.1978021978021978, 0.14835164835164835, 0.35714285714285715)",0,0.5572038979999999,0.552114647,0.5755657120000001,0.003049870926566737,-0.00017522122026168157,4.821815537851582e-05
550,P19429,0.11428571428571427,0,0.009523809523809523,0.061904761904761914,0.1,0.01904761904761905,0.047619047619047616,0.014285714285714284,0.042857142857142864,0,0.10952380952380952,0.10476190476190476,0.01904761904761905,0.01904761904761905,0,0.03333333333333333,0.042857142857142864,0.11904761904761905,0.057142857142857134,0.0380952380952381,0,0.028571428571428567,0.0047619047619047615,0,0.014285714285714284,0,0.0380952380952381,"(0.2142857142857143, 0.15714285714285714, 0.3380952380952381)",0,0.461923397,0.536645131,0.47086105100000003,1.3594680064430076e-06,-0.0010513273215700903,0.00014276987480862412
551,P09493,0.1267605633802817,0,0.0035211267605633804,0.08450704225352113,0.19718309859154928,0.0035211267605633804,0.01056338028169014,0.007042253521126761,0.04225352112676056,0,0.13380281690140844,0.11619718309859155,0.02112676056338028,0.017605633802816902,0,0.0,0.04929577464788732,0.0528169014084507,0.0528169014084507,0.028169014084507043,0,0.03169014084507042,0.0,0,0.02112676056338028,0,0.02464788732394366,"(0.2147887323943662, 0.08098591549295775, 0.4612676056338028)",0,0.46465792,0.43080614,0.554617155,0.00018504527839327976,-0.0015769909823551294,3.4526165085724755e-05
552,P07951,0.11971830985915492,0,0.007042253521126761,0.07394366197183097,0.2112676056338028,0.0035211267605633804,0.014084507042253518,0.0035211267605633804,0.03873239436619718,0,0.13732394366197184,0.10211267605633803,0.028169014084507043,0.02464788732394366,0,0.0,0.056338028169014086,0.04929577464788732,0.04225352112676056,0.028169014084507043,0,0.03873239436619718,0.0,0,0.02112676056338028,0,0.02464788732394366,"(0.20422535211267606, 0.08098591549295775, 0.46126760563380276)",0,0.45380997700000003,0.457925642,0.539745121,5.861935840908385e-48,-0.0007008848810467263,6.98634810505405e-05
553,P06681,0.057180851063829786,0,0.031914893617021274,0.05053191489361702,0.051861702127659566,0.0425531914893617,0.08244680851063829,0.02526595744680851,0.0425531914893617,0,0.04787234042553192,0.09707446808510638,0.026595744680851064,0.057180851063829786,0,0.05585106382978723,0.0398936170212766,0.05452127659574468,0.0851063829787234,0.04920212765957447,0,0.06382978723404255,0.017287234042553192,0,0.02127659574468085,0,0.08111702127659574,"(0.2845744680851064, 0.28058510638297873, 0.23271276595744678)",0,0.608590891,0.656495351,0.589666654,2.7026961462448436e-05,0.0015489167107728065,3.086113391601813e-05
554,P01024,0.05832832230907997,0,0.016235718580877932,0.054119061936259774,0.07396271797955503,0.03607937462417318,0.05892964521948287,0.0174383644016837,0.04990980156343957,0,0.06794948887552615,0.09561034275405893,0.02164762477450391,0.03668069753457607,0,0.04990980156343957,0.054119061936259774,0.04930847865303668,0.06494287432351173,0.06313890559230306,0,0.08719182200841853,0.010222489476849068,0,0.034275405892964524,0,0.08057726999398677,"(0.3132892363199038, 0.21046301864101022, 0.24954900781719785)",0,0.512940273,0.5334260829999999,0.492291549,0.0005582814861415142,-0.0005256636607850452,7.284008287745273e-05
555,P63261,0.07733333333333334,0,0.016,0.05333333333333334,0.07733333333333334,0.034666666666666665,0.07466666666666667,0.024,0.07733333333333334,0,0.050666666666666665,0.07200000000000001,0.04533333333333334,0.024,0,0.050666666666666665,0.032,0.048,0.06666666666666668,0.06933333333333333,0,0.055999999999999994,0.010666666666666666,0,0.04,0,0.08533333333333333,"(0.2906666666666667, 0.21599999999999997, 0.272)",0,0.469542025,0.44753856,0.45687701700000005,0.0001843761013944912,-0.002978760744448597,0.00013162620688724505
556,Q9UHF7,0.0507416081186573,0,0.030444964871194382,0.05308352849336456,0.06479313036690086,0.030444964871194382,0.0702576112412178,0.03981264637002342,0.0312256049960968,0,0.07728337236533958,0.07728337236533958,0.01092896174863388,0.05308352849336456,0,0.06557377049180327,0.05698672911787666,0.041373926619828263,0.11163153786104606,0.0507416081186573,0,0.0507416081186573,0.00546448087431694,0,0.02810304449648712,0,0.06401249024199844,"(0.22326307572209214, 0.3005464480874317, 0.20374707259953162)",0,0.481305029,0.641800602,0.578017879,6.479116519324772e-05,-0.00017522122026168157,2.9177623208152007e-05
557,Q99816,0.04871794871794872,0,0.007692307692307694,0.05641025641025641,0.06666666666666668,0.017948717948717947,0.05641025641025641,0.01282051282051282,0.05641025641025641,0,0.06923076923076922,0.1,0.030769230769230767,0.04102564102564103,0,0.09230769230769233,0.035897435897435895,0.04615384615384616,0.07435897435897436,0.05897435897435897,0,0.061538461538461535,0.007692307692307694,0,0.05897435897435897,0,0.08461538461538462,"(0.30256410256410254, 0.2641025641025641, 0.24615384615384617)",0,0.456295047,0.524396801,0.448685633,2.8542950288119488e-05,-0.00046273952685272685,0.00015832352504699463
558,P02766,0.1020408163265306,0,0.013605442176870748,0.034013605442176874,0.08843537414965986,0.040816326530612235,0.07482993197278913,0.034013605442176874,0.034013605442176874,0,0.054421768707482984,0.08843537414965986,0.013605442176870748,0.020408163265306117,0,0.054421768707482984,0.0,0.034013605442176874,0.08843537414965986,0.08163265306122447,0,0.09523809523809523,0.013605442176870748,0,0.034013605442176874,0,0.08843537414965986,"(0.30612244897959184, 0.23809523809523808, 0.2925170068027211)",0,0.535459352,0.554248458,0.49042749399999996,6.533839830085164e-05,0.002221727320237186,2.9695166249010248e-05
559,P01031,0.05727923627684965,0,0.017899761336515514,0.049522673031026254,0.06503579952267304,0.04236276849642005,0.05727923627684965,0.019689737470167064,0.06801909307875895,0,0.07100238663484487,0.09128878281622912,0.015513126491646776,0.04534606205250597,0,0.041766109785202864,0.039379474940334135,0.033412887828162284,0.08174224343675418,0.06384248210023866,0,0.07995226730310262,0.010143198090692123,0,0.049522673031026254,0,0.10202863961813843,"(0.3412887828162291, 0.22613365155131265, 0.22911694510739855)",0,0.522159033,0.506436815,0.600755006,6.205970420805211e-05,-0.00017522122026168157,8.991574323761896e-05
560,Q15672,0.09405940594059406,0,0.0099009900990099,0.04455445544554455,0.054455445544554455,0.01485148514851485,0.16336633663366334,0.0099009900990099,0.0198019801980198,0,0.049504950495049514,0.0594059405940594,0.0297029702970297,0.01485148514851485,0,0.054455445544554455,0.0594059405940594,0.07920792079207921,0.1485148514851485,0.0198019801980198,0,0.0396039603960396,0.0099009900990099,0,0.024752475247524757,0,0.049504950495049514,"(0.1683168316831683, 0.3811881188118812, 0.2376237623762376)",0,0.463929792,0.7123332109999999,0.5159846920000001,0.00013121298136718266,0.004618675860736049,0.0001273723092599669
561,P17643,0.05772811918063315,0,0.03165735567970205,0.05772811918063315,0.05400372439478585,0.05772811918063315,0.0633147113594041,0.027932960893854747,0.0335195530726257,0,0.0186219739292365,0.09124767225325883,0.0186219739292365,0.05772811918063315,0,0.07262569832402235,0.040968342644320296,0.06890130353817504,0.07262569832402235,0.06145251396648045,0,0.06145251396648045,0.01675977653631285,0,0.035381750465549346,0,0.10986964618249534,"(0.29608938547486036, 0.26629422718808193, 0.22160148975791433)",0,0.420367805,0.527162651,0.544056202,9.63009140367391e-05,-0.00017522122026168157,0.0004889882325272005
562,P63165,0.0198019801980198,0,0.0099009900990099,0.0594059405940594,0.12871287128712872,0.0297029702970297,0.07920792079207921,0.0396039603960396,0.049504950495049514,0,0.10891089108910892,0.06930693069306931,0.0396039603960396,0.0198019801980198,0,0.0297029702970297,0.06930693069306931,0.0297029702970297,0.06930693069306931,0.0594059405940594,0,0.0594059405940594,0.0,0,0.0297029702970297,0,0.0594059405940594,"(0.23762376237623764, 0.19801980198019803, 0.25742574257425743)",0,0.47238840299999996,0.5016649479999999,0.452924359,0.00018186596979508933,-0.0007851076957937501,9.240013205525116e-05
563,P09936,0.08968609865470853,0,0.02690582959641256,0.04932735426008968,0.09865470852017937,0.05829596412556054,0.06726457399103139,0.02690582959641256,0.03139013452914798,0,0.07174887892376683,0.1031390134529148,0.02690582959641256,0.04932735426008968,0,0.04035874439461883,0.05381165919282512,0.04035874439461883,0.04932735426008968,0.02690582959641256,0,0.07623318385650224,0.004484304932735426,0,0.008968609865470852,0,0.07174887892376683,"(0.2825112107623319, 0.2062780269058296, 0.3183856502242153)",0,0.446785986,0.586811103,0.46840548299999996,0.00033229182343285323,0.004793897080997772,4.0868717495078896e-05
564,P55916,0.08653846153846154,0,0.02564102564102564,0.04166666666666666,0.02884615384615385,0.04807692307692308,0.07692307692307693,0.009615384615384616,0.035256410256410256,0,0.04807692307692308,0.08653846153846154,0.04166666666666666,0.02884615384615385,0,0.0576923076923077,0.04487179487179487,0.0576923076923077,0.0576923076923077,0.08012820512820512,0,0.09935897435897437,0.00641025641025641,0,0.038461538461538464,0,0.09294871794871797,"(0.3141025641025641, 0.22115384615384615, 0.24358974358974358)",0,0.511788144,0.559566098,0.54813115,4.0622582457263395e-05,-0.00017522122026168157,5.047210376628754e-05
565,P06132,0.10626702997275203,0,0.01634877384196185,0.04632152588555858,0.07084468664850138,0.04632152588555858,0.08174386920980926,0.02452316076294278,0.029972752043596732,0,0.0326975476839237,0.11716621253405995,0.027247956403269755,0.01634877384196185,0,0.07084468664850138,0.059945504087193464,0.0653950953678474,0.029972752043596732,0.043596730245231606,0,0.07084468664850138,0.013623978201634877,0,0.029972752043596732,0,0.08991825613079019,"(0.3079019073569482, 0.1989100817438692, 0.32152588555858314)",0,0.9403100240000001,0.704228544,0.34407277399999997,1.2872228478007255e-05,-0.00017522122026168157,0.00013852824753002904
566,P18206,0.12786596119929453,0,0.008818342151675485,0.060846560846560836,0.0837742504409171,0.014109347442680775,0.052028218694885366,0.01058201058201058,0.052028218694885366,0,0.06878306878306878,0.0873015873015873,0.033509700176366834,0.03527336860670194,0,0.05555555555555555,0.05731922398589065,0.05908289241622575,0.054673721340388,0.054673721340388,0,0.06701940035273367,0.008818342151675485,0,0.007936507936507936,0,0.0308641975308642,"(0.23721340388007053, 0.19753086419753085, 0.33245149911816574)",0,0.47975842700000004,0.49130550799999995,0.43571117,0.0006060268177936911,-0.0014017697620934526,0.0001085845581037032
567,P40337,0.046948356807511735,0,0.009389671361502348,0.051643192488262914,0.14084507042253522,0.023474178403755867,0.08450704225352113,0.023474178403755867,0.028169014084507043,0,0.014084507042253518,0.09389671361502347,0.014084507042253518,0.04225352112676056,0,0.0892018779342723,0.03755868544600939,0.09389671361502347,0.051643192488262914,0.03286384976525822,0,0.07981220657276995,0.014084507042253518,0,0.028169014084507043,0,0.06572769953051644,"(0.2676056338028169, 0.26760563380281693, 0.295774647887324)",0,0.6040714779999999,0.610602451,0.584866155,5.174262236768854e-05,-0.005922671626547229,6.369180093841784e-05
568,O76090,0.059829059829059825,0,0.008547008547008548,0.04444444444444445,0.06495726495726496,0.0547008547008547,0.04444444444444445,0.030769230769230767,0.039316239316239315,0,0.04957264957264957,0.1247863247863248,0.02735042735042735,0.042735042735042736,0,0.06666666666666668,0.04786324786324787,0.05128205128205128,0.06666666666666668,0.05128205128205128,0,0.05811965811965813,0.02564102564102564,0,0.04102564102564103,0,0.12136752136752135,"(0.3435897435897436, 0.2205128205128205, 0.27692307692307694)",0,0.558392948,0.62020456,0.406631058,0.0003193723151405569,-0.00017522122026168157,4.308478126410331e-05
569,P04275,0.05439033060789193,0,0.08318521151795237,0.05581230003554923,0.0646996089584074,0.031283327408460716,0.07323142552435123,0.02452897262708852,0.033771773906861,0,0.03839317454674725,0.0810522573764664,0.019907571987202274,0.03483825097760398,0,0.06256665481692142,0.0472804834696054,0.05047991468183434,0.07358691788126555,0.0540348382509776,0,0.07998578030572343,0.009242801279772485,0,0.027728403839317455,0,0.06825453252755065,"(0.2630643441166015, 0.24422324920014216, 0.220049768929968)",0,0.501341478,0.47503931299999996,0.463769689,0.0002549829360111708,-0.0003504424405233632,5.427428554013058e-05
570,P42768,0.07370517928286853,0,0.00796812749003984,0.055776892430278883,0.047808764940239036,0.023904382470119518,0.1254980079681275,0.017928286852589643,0.029880478087649407,0,0.03386454183266932,0.08964143426294821,0.013944223107569721,0.027888446215139442,0,0.1812749003984064,0.061752988047808766,0.061752988047808766,0.059760956175298814,0.029880478087649407,0,0.035856573705179286,0.00796812749003984,0,0.013944223107569721,0,0.045816733067729085,"(0.20119521912350596, 0.39442231075697215, 0.2250996015936255)",0,0.49164277,0.477711093,0.508791367,4.751940305744659e-05,-0.0028316137957692467,0.00010214195232449576
571,Q14191,0.04748603351955307,0,0.025139664804469275,0.05865921787709497,0.08449720670391063,0.030726256983240226,0.04958100558659218,0.02374301675977654,0.060055865921787716,0,0.08170391061452514,0.10544692737430167,0.031424581005586594,0.0446927374301676,0,0.03840782122905028,0.04189944134078212,0.046089385474860335,0.09008379888268156,0.04818435754189944,0,0.055167597765363126,0.0111731843575419,0,0.025837988826815643,0,0.06773743016759777,"(0.2884078212290503, 0.22276536312849163, 0.26885474860335196)",0,0.512698827,0.539121466,0.41887724600000004,0.00013392652407511152,0.0014927681676081186,6.134680838520977e-05
572,P19544,0.06904231625835189,0,0.035634743875278395,0.0311804008908686,0.035634743875278395,0.04231625835189309,0.08908685968819599,0.0534521158129176,0.0111358574610245,0,0.044543429844098,0.0623608017817372,0.022271714922049,0.0267260579064588,0,0.1069042316258352,0.0645879732739421,0.057906458797327386,0.10022271714922047,0.066815144766147,0,0.0378619153674833,0.0111358574610245,0,0.0311804008908686,0,0.08463251670378619,"(0.1959910913140312, 0.3229398663697105, 0.18930957683741648)",0,0.489410768,0.6802513609999999,0.50592759,0.00017285646506144003,0.0022217273202371785,0.0002918294374398625
573,P23025,0.0989010989010989,0,0.02564102564102564,0.054945054945054944,0.12454212454212454,0.02197802197802198,0.047619047619047616,0.029304029304029307,0.03663003663003663,0,0.10622710622710622,0.08058608058608059,0.040293040293040296,0.02197802197802198,0,0.04395604395604396,0.04395604395604396,0.06227106227106227,0.03296703296703297,0.03663003663003663,0,0.05128205128205128,0.01098901098901099,0,0.029304029304029307,0,0.06227106227106227,"(0.23076923076923078, 0.14652014652014653, 0.3443223443223443)",0,0.503144894,0.48215165299999996,0.561495486,0.0001987528054900022,-0.0015769909823551294,8.841188683796335e-05
574,Q01831,0.07765957446808511,0,0.015957446808510637,0.05425531914893617,0.10106382978723404,0.026595744680851064,0.06702127659574468,0.024468085106382983,0.027659574468085105,0,0.09893617021276596,0.08297872340425531,0.01170212765957447,0.024468085106382983,0,0.05638297872340425,0.03297872340425532,0.07765957446808511,0.08085106382978724,0.04574468085106383,0,0.05425531914893617,0.013829787234042552,0,0.02553191489361702,0,0.06595744680851064,"(0.2308510638297872, 0.22872340425531917, 0.2734042553191489)",0,0.539291201,0.586846074,0.485760121,0.00025492926335953084,0.0011703999986671018,0.0004010356294534061
575,O43542,0.09826589595375723,0,0.023121387283236997,0.04046242774566474,0.05491329479768786,0.02890173410404624,0.06647398843930635,0.03468208092485549,0.03468208092485549,0,0.03468208092485549,0.16184971098265896,0.011560693641618495,0.01445086705202312,0,0.060693641618497114,0.06358381502890173,0.07514450867052024,0.07514450867052024,0.04624277456647399,0,0.060693641618497114,0.008670520231213872,0,0.005780346820809247,0,0.04335260115606936,"(0.3005780346820809, 0.2167630057803468, 0.3265895953757225)",0,0.597270741,0.548077045,0.43502351100000003,0.0016099704354794605,0.0010232530499877594,8.121542971298537e-05
576,O95409,0.13345864661654136,0,0.02067669172932331,0.022556390977443608,0.045112781954887216,0.045112781954887216,0.14473684210526316,0.07706766917293233,0.011278195488721804,0,0.04135338345864661,0.05075187969924812,0.02631578947368421,0.03383458646616541,0,0.07142857142857142,0.04135338345864661,0.03759398496240601,0.10902255639097744,0.02443609022556391,0,0.03759398496240601,0.005639097744360902,0,0.02067669172932331,0,0.07142857142857142,"(0.17105263157894735, 0.35902255639097747, 0.2556390977443609)",0,0.61544637,0.6514463070000001,0.606730146,4.956693841287658e-06,-0.0005256636607850452,6.328843563091751e-05
577,O60481,0.1006423982869379,0,0.021413276231263385,0.029978586723768737,0.04925053533190578,0.04925053533190578,0.09421841541755888,0.08137044967880086,0.01713062098501071,0,0.05139186295503212,0.05139186295503212,0.02569593147751606,0.04068522483940043,0,0.08779443254817987,0.032119914346895075,0.044967880085653104,0.10278372591006424,0.04710920770877945,0,0.03854389721627409,0.006423982869379015,0,0.0278372591006424,0,0.08351177730192719,"(0.1905781584582441, 0.32548179871520344, 0.22698072805139186)",0,0.556153451,0.7171341990000001,0.63795694,2.2331746485845022e-08,-0.00017522122026168157,3.136646720732873e-05
578,P00918,0.05,0,0.003846153846153847,0.07307692307692308,0.05,0.04615384615384616,0.08461538461538462,0.04615384615384616,0.03461538461538462,0,0.09230769230769233,0.1,0.007692307692307694,0.038461538461538464,0,0.06538461538461539,0.04230769230769231,0.026923076923076925,0.06923076923076922,0.04615384615384616,0,0.06538461538461539,0.026923076923076925,0,0.030769230769230767,0,0.10384615384615384,"(0.3038461538461539, 0.25769230769230766, 0.2076923076923077)",0,0.434581565,0.482919053,0.41552933200000003,0.0011381486960260105,-0.0003504424405233632,0.0005536006068288022
579,P22748,0.07692307692307693,0,0.016025641025641024,0.035256410256410256,0.07371794871794872,0.03205128205128205,0.0608974358974359,0.03205128205128205,0.02884615384615385,0,0.07051282051282051,0.1217948717948718,0.03205128205128205,0.03205128205128205,0,0.0641025641025641,0.05448717948717949,0.04166666666666666,0.07371794871794872,0.04487179487179487,0,0.0608974358974359,0.019230769230769232,0,0.02884615384615385,0,0.08012820512820512,"(0.2916666666666667, 0.23076923076923078, 0.3044871794871795)",0,,0.49383622,0.469256942,0.00022091643829330333,-0.0003504424405233632,0.00106211823876216
