,ProteinID,FrequencyA,FrequencyB,FrequencyC,FrequencyD,FrequencyE,FrequencyF,FrequencyG,FrequencyH,FrequencyI,FrequencyJ,FrequencyK,FrequencyL,FrequencyM,FrequencyN,FrequencyO,FrequencyP,FrequencyQ,FrequencyR,FrequencyS,FrequencyT,FrequencyU,FrequencyV,FrequencyW,FrequencyX,FrequencyY,FrequencyZ,Aromaticity,Isoelectric,SSfraction,Target,Average Shortest Path to all Disease genes,Local Clustering Coefficient,DegreeCentrality,ClosenessCentrality,BetweennessCentrality,EigenvectorCentrality,PageRank,HarmonicCentrality,Modularity
970,Q92499,0.05945945945945946,0,0.02297297297297297,0.06351351351351353,0.06486486486486487,0.04189189189189189,0.0918918918918919,0.03378378378378378,0.05675675675675676,0,0.08378378378378379,0.08243243243243244,0.021621621621621626,0.03783783783783784,0,0.04189189189189189,0.0472972972972973,0.040540540540540536,0.05135135135135136,0.04864864864864865,0,0.07162162162162163,0.012162162162162165,0,0.02567567567567568,0,0.07972972972972972,6.80487060546875,"(0.29054054054054057, 0.222972972972973, 0.22837837837837838)",1,2.350471554609066,0.2,0.0016560509554140125,0.27386335551719937,0.00026894145097146023,3.5748473063130286e-06,9.449553540812832e-05,1992.022222222217,-0.00036197797193385803
971,Q09161,0.05949367088607595,0,0.0240506329113924,0.0569620253164557,0.07974683544303797,0.05063291139240506,0.0240506329113924,0.0379746835443038,0.05189873417721519,0,0.060759493670886074,0.11012658227848103,0.02531645569620253,0.04050632911392405,0,0.05189873417721519,0.049367088607594936,0.054430379746835435,0.06582278481012659,0.043037974683544304,0,0.06835443037974684,0.017721518987341773,0,0.027848101265822784,0,0.09620253164556962,5.98968505859375,"(0.3265822784810127, 0.18227848101265823, 0.2746835443037975)",1,2.514755095832066,0.2777777777777778,0.0003821656050955413,0.2380020917244476,5.647743724558216e-06,3.622344363160821e-05,0.0001852464286119364,2186.98134920631,-0.0014178989538197215
972,Q9P2R7,0.1058315334773218,0,0.012958963282937363,0.05831533477321815,0.06047516198704104,0.032397408207343416,0.08423326133909287,0.01511879049676026,0.0734341252699784,0,0.07991360691144707,0.08639308855291576,0.034557235421166316,0.0367170626349892,0,0.03023758099352052,0.05399568034557235,0.038876889848812095,0.05183585313174946,0.032397408207343416,0,0.08639308855291576,0.0021598272138228947,0,0.02375809935205184,0,0.05831533477321815,7.04876708984375,"(0.3045356371490281, 0.20302375809935205, 0.28725701943844495)",1,3.626407058107697,0.0,0.0003821656050955413,0.2050899466705577,7.246225994740527e-05,0.0012798660714340743,5.217224780784945e-05,2004.9107503607431,-0.00042557221558428684
973,P28289,0.06685236768802229,0,0.0055710306406685246,0.055710306406685235,0.11142061281337047,0.016713091922005572,0.04178272980501393,0.008356545961002786,0.04456824512534819,0,0.0807799442896936,0.12813370473537605,0.027855153203342614,0.07242339832869081,0,0.061281337047353765,0.033426183844011144,0.05013927576601671,0.055710306406685235,0.05013927576601671,0,0.055710306406685235,0.0027855153203342623,0,0.030640668523676882,0,0.05013927576601672,5.02716064453125,"(0.2785515320334262, 0.23119777158774374, 0.3342618384401114)",1,3.268025555217524,0.0,0.00025477707006369424,0.2397018849049737,0.0004947494239882947,2.0769476239788305e-05,4.110926325539093e-05,1967.5774170274246,-0.00014187669371270374
974,O95407,0.10333333333333332,0,0.07,0.02,0.06333333333333334,0.03333333333333333,0.07666666666666666,0.02666666666666667,0.013333333333333334,0,0.006666666666666667,0.11666666666666667,0.006666666666666667,0.02,0,0.09666666666666666,0.04666666666666667,0.10333333333333332,0.05666666666666665,0.06333333333333334,0,0.05333333333333334,0.01,0,0.013333333333333334,0,0.05666666666666668,8.67572021484375,"(0.24, 0.25, 0.29000000000000004)",1,2.6988135077578344,0.0,0.0006369426751592356,0.20538221187901293,0.0017877402471827462,0.00013835600779759605,9.729836849475441e-05,2104.433766233733,0.0009138706915117024
975,Q6UB99,0.07923394667668042,0,0.012392039053698836,0.08073601201652272,0.10664663912880212,0.024784078107397668,0.05031918888471649,0.022530980097634247,0.021028914757791964,0,0.12129177619226435,0.06984603830266617,0.011641006383777694,0.022530980097634247,0,0.07998497934660158,0.033796470146451374,0.061960195268494174,0.09725873075478783,0.03792714983101765,0,0.04130679684566279,0.0060082613593691325,0,0.01877581674802854,0,0.049568156214795336,6.69940185546875,"(0.18174990612091627, 0.25009387908374014, 0.2673676304919264)",1,2.4575600851840584,0.0,0.00012738853503184712,0.1857288338275708,7.383291855614642e-05,3.97527412417103e-06,6.755192000777083e-05,2280.019444444408,0.00031506829630211587
976,Q7Z698,0.04784688995215311,0,0.05023923444976077,0.09330143540669857,0.05980861244019139,0.031100478468899517,0.07177033492822966,0.0430622009569378,0.03349282296650718,0,0.05023923444976077,0.0430622009569378,0.02870813397129187,0.0215311004784689,0,0.05980861244019139,0.0215311004784689,0.08851674641148326,0.0861244019138756,0.05263157894736842,0,0.05980861244019139,0.011961722488038276,0,0.045454545454545456,0,0.08851674641148326,6.31658935546875,"(0.22488038277511962, 0.23923444976076558, 0.17942583732057416)",1,2.6808640097353207,0.0,0.0003821656050955413,0.2256467918808287,1.7389782342257308e-05,0.0008999619441106207,3.3130533452245345e-05,2154.8905122654714,-0.00014187669371270374
977,Q9H171,0.09090909090909093,0,0.009324009324009324,0.04195804195804196,0.07459207459207459,0.011655011655011656,0.10023310023310024,0.03962703962703962,0.05827505827505827,0,0.037296037296037296,0.06293706293706294,0.02797202797202797,0.030303030303030307,0,0.09090909090909093,0.05594405594405594,0.06526806526806526,0.09090909090909093,0.046620046620046623,0,0.03496503496503497,0.016317016317016316,0,0.013986013986013986,0,0.04195804195804196,6.28753662109375,"(0.19813519813519814, 0.3123543123543123, 0.2564102564102564)",1,2.51292972315181,0.16666666666666666,0.0008917197452229297,0.20668743599139847,0.0,2.4902912550371727e-05,0.0001746944798370876,2047.4190836940616,-0.0001103881881745375
978,P98155,0.05956471935853379,0,0.07674684994272624,0.09163802978235967,0.06529209621993128,0.021764032073310426,0.07560137457044673,0.019473081328751432,0.0584192439862543,0,0.05154639175257732,0.06529209621993128,0.012600229095074456,0.05040091638029783,0,0.04238258877434136,0.03436426116838488,0.041237113402061855,0.08132875143184423,0.05154639175257732,0,0.054982817869415807,0.024054982817869417,0,0.021764032073310426,0,0.06758304696449027,4.62493896484375,"(0.24627720504009165, 0.24971363115693013, 0.2027491408934708)",1,2.946455734712504,0.0,0.0006369426751592356,0.24246943982074665,8.625302741190908e-05,0.0010897154026644023,0.0001273723092599669,2296.069444444406,0.00017323017962529385
979,Q9NPD8,0.07106598984771574,0,0.01015228426395939,0.06598984771573604,0.07106598984771574,0.030456852791878174,0.04060913705583756,0.02538071065989848,0.06091370558375635,0,0.08121827411167512,0.0964467005076142,0.030456852791878174,0.04060913705583756,0,0.0964467005076142,0.05583756345177665,0.06091370558375635,0.05076142131979696,0.04060913705583756,0,0.03553299492385787,0.015228426395939087,0,0.02030456852791878,0,0.06598984771573604,7.77520751953125,"(0.25888324873096447, 0.22842639593908626, 0.2690355329949239)",1,2.34742926680864,0.0,0.00012738853503184712,0.00012738853503184712,0.0,2.1071776194635398e-06,0.00038499277336757003,1952.6290043290167,0.0001732301796252939
980,P28065,0.1232876712328767,0,0.0091324200913242,0.0593607305936073,0.0639269406392694,0.0273972602739726,0.1187214611872146,0.0228310502283105,0.045662100456620995,0,0.0182648401826484,0.0821917808219178,0.0365296803652968,0.0182648401826484,0,0.0410958904109589,0.0228310502283105,0.0593607305936073,0.0639269406392694,0.0502283105022831,0,0.0867579908675799,0.0045662100456621,0,0.045662100456620995,0,0.0776255707762557,4.92779541015625,"(0.2922374429223744, 0.2420091324200913, 0.3059360730593607)",1,2.2902342561606326,0.6323529411764706,0.0014012738853503186,0.2430145671733821,4.0996019670324294e-05,2.395912349665237e-05,5.87121067611509e-05,1545.3365440116752,0.00044318263246414765
981,A9QM74,0.08333333333333333,0,0.02131782945736434,0.04263565891472868,0.06976744186046513,0.02131782945736434,0.04844961240310078,0.017441860465116282,0.06589147286821706,0,0.05426356589147287,0.1375968992248062,0.017441860465116282,0.04844961240310078,0,0.050387596899224806,0.060077519379844964,0.04263565891472868,0.06395348837209303,0.0562015503875969,0,0.07364341085271317,0.011627906976744186,0,0.013565891472868215,0,0.04651162790697674,5.72528076171875,"(0.3236434108527132, 0.2112403100775194, 0.3081395348837209)",1,2.6796470946151505,0.0,0.0003821656050955413,0.2409038903584319,0.00015368011101705333,1.2549449438885858e-06,3.206799719112048e-05,1978.859126984132,-0.00014187669371270374
982,Q9GZL7,0.04964539007092199,0,0.02127659574468085,0.07565011820330969,0.06619385342789598,0.02127659574468085,0.05200945626477541,0.03309692671394799,0.05437352245862885,0,0.07565011820330969,0.09219858156028367,0.023640661938534282,0.02836879432624113,0,0.030732860520094562,0.023640661938534282,0.03546099290780142,0.11583924349881795,0.07092198581560284,0,0.06855791962174941,0.03782505910165485,0,0.023640661938534282,0,0.08274231678486997,5.56695556640625,"(0.2978723404255319, 0.22695035460992907, 0.2316784869976359)",1,2.6756921204745967,0.3333333333333333,0.00012738853503184712,0.00012738853503184712,0.0,0.0017807445079672168,3.297900237202091e-05,1604.8698773450005,-0.0005673910437431709
983,P11802,0.07260726072607261,0,0.0132013201320132,0.056105610561056105,0.0627062706270627,0.0429042904290429,0.07920792079207921,0.0297029702970297,0.03630363036303631,0,0.03630363036303631,0.10891089108910892,0.026402640264026403,0.0231023102310231,0,0.08250825082508251,0.026402640264026403,0.07590759075907591,0.049504950495049514,0.049504950495049514,0,0.0891089108910891,0.0099009900990099,0,0.0297029702970297,0,0.08250825082508251,6.51580810546875,"(0.31683168316831684, 0.23432343234323433, 0.2706270627062706)",1,2.095223608153331,0.11375661375661375,0.00025477707006369424,0.1920420807526288,0.0007416557578019695,0.00038687555024268536,0.0006956622995795534,1516.4353535354835,0.0024802333679208428
984,Q9NZ45,0.10185185185185183,0,0.027777777777777776,0.06481481481481481,0.04629629629629629,0.037037037037037035,0.05555555555555555,0.04629629629629629,0.07407407407407407,0,0.1111111111111111,0.04629629629629629,0.027777777777777776,0.04629629629629629,0,0.027777777777777776,0.009259259259259259,0.04629629629629629,0.05555555555555555,0.05555555555555555,0,0.06481481481481481,0.018518518518518517,0,0.037037037037037035,0,0.0925925925925926,9.19549560546875,"(0.2777777777777778, 0.18518518518518517, 0.2222222222222222)",1,2.4700334651658045,0.0,0.0008917197452229297,0.23568213033398894,0.0,0.0005048705148039452,0.00011059888574958215,1974.8313852813824,0.000456925701496878
985,Q16787,0.0639063906390639,0,0.048604860486048604,0.049804980498049815,0.05730573057305731,0.034503450345034506,0.0822082208220822,0.028502850285028507,0.0396039603960396,0,0.045904590459045914,0.0894089408940894,0.0132013201320132,0.0501050105010501,0,0.058505850585058514,0.047404740474047406,0.0594059405940594,0.0774077407740774,0.0537053705370537,0,0.0636063606360636,0.0075007500750075016,0,0.029402940294029407,0,0.07140714071407141,7.02752685546875,"(0.264026402640264, 0.2682268226822682, 0.22382238223822382)",1,3.1156069364161847,0.0,0.00012738853503184712,0.17564925198886666,0.0,0.00033004626198279534,7.585808029745584e-05,1.0,-0.00014187669371270374
986,Q16520,0.07200000000000001,0,0.008,0.055999999999999994,0.07200000000000001,0.032,0.008,0.048,0.016,0,0.064,0.07200000000000001,0.008,0.024,0,0.08800000000000001,0.08,0.08,0.16,0.04,0,0.055999999999999994,0.0,0,0.016,0,0.048,8.81988525390625,"(0.192, 0.28, 0.22399999999999998)",1,2.608457560085184,0.0,0.0012738853503184713,0.2756504256038295,2.575561650470136e-05,9.487354206577104e-05,0.00010387188561586628,1594.6988455989695,-0.00042557221558428684
987,P21926,0.07456140350877193,0,0.04385964912280702,0.03508771929824561,0.05701754385964913,0.08333333333333333,0.09210526315789473,0.013157894736842105,0.10526315789473684,0,0.07017543859649122,0.08771929824561403,0.03508771929824561,0.03947368421052632,0,0.017543859649122806,0.030701754385964914,0.02192982456140351,0.03947368421052632,0.03947368421052632,0,0.07017543859649122,0.013157894736842105,0,0.030701754385964914,0,0.12719298245614036,6.80169677734375,"(0.3903508771929824, 0.18859649122807015, 0.2543859649122807)",1,2.5311834499543657,0.4,0.003184713375796178,0.2792317972391488,0.0011750314533701862,5.573102692280663e-07,6.401934419550845e-05,2228.489682539644,-0.0008509708345071077
988,P61024,0.012658227848101266,0,0.0,0.05063291139240506,0.08860759493670886,0.02531645569620253,0.02531645569620253,0.0759493670886076,0.05063291139240506,0,0.1139240506329114,0.08860759493670886,0.05063291139240506,0.012658227848101266,0,0.08860759493670886,0.05063291139240506,0.05063291139240506,0.06329113924050632,0.012658227848101266,0,0.05063291139240506,0.02531645569620253,0,0.06329113924050632,0,0.1139240506329114,8.89398193359375,"(0.30379746835443033, 0.189873417721519, 0.24050632911392406)",1,2.267112868877396,0.75,0.00012738853503184712,0.00012738853503184712,4.519162500172072e-06,0.0003708174748116331,0.00010387188561586628,1820.4329725830341,-0.0008190965586101369
989,Q9NQS3,0.05646630236794172,0,0.016393442622950817,0.060109289617486336,0.051001821493624776,0.03825136612021858,0.06557377049180327,0.02185792349726776,0.06375227686703097,0,0.0546448087431694,0.0965391621129326,0.01092896174863388,0.04553734061930783,0,0.0692167577413479,0.03642987249544627,0.04007285974499089,0.07468123861566485,0.07103825136612021,0,0.07468123861566485,0.016393442622950817,0,0.03642987249544627,0,0.09107468123861567,5.79412841796875,"(0.32604735883424407, 0.25500910746812383, 0.21493624772313297)",1,2.6808640097353207,0.3333333333333333,0.001019108280254777,0.27587803921203,0.00011941370317017527,1.6231800815915656e-05,4.3218069754636026e-05,2028.854365079346,0.0006302137466759973
990,Q00534,0.05828220858895705,0,0.018404907975460124,0.0705521472392638,0.06748466257668713,0.049079754601227,0.05521472392638037,0.027607361963190184,0.03680981595092025,0,0.05521472392638037,0.1196319018404908,0.018404907975460124,0.02147239263803681,0,0.05214723926380368,0.04294478527607362,0.06748466257668713,0.061349693251533735,0.05828220858895705,0,0.08588957055214724,0.009202453987730062,0,0.024539877300613498,0,0.08282208588957055,6.02178955078125,"(0.32515337423312884, 0.19018404907975459, 0.2638036809815951)",1,2.26407058107697,0.28205128205128205,0.00012738853503184712,0.19894490875131585,0.00026518468413494625,5.86193584090837e-48,3.1112083748906515e-05,2090.8626984126704,0.0016082959144121981
991,O43557,0.05833333333333333,0,0.0125,0.029166666666666667,0.05416666666666667,0.029166666666666667,0.12083333333333332,0.029166666666666667,0.016666666666666666,0,0.016666666666666666,0.14583333333333334,0.016666666666666666,0.008333333333333333,0,0.04166666666666666,0.04166666666666666,0.08333333333333333,0.0875,0.05,0,0.1,0.025,0,0.03333333333333333,0,0.0875,9.09442138671875,"(0.35, 0.2583333333333333, 0.275)",1,2.4438697900821422,0.6666666666666666,0.0003821656050955413,0.22616753126945802,0.0,5.86193584090837e-48,0.00014092013014664186,2356.0361111110888,0.0010872166022446027
992,P08700,0.07236842105263158,0,0.013157894736842105,0.03947368421052632,0.046052631578947366,0.03289473684210526,0.01973684210526316,0.01973684210526316,0.05921052631578948,0,0.046052631578947366,0.18421052631578946,0.02631578947368421,0.08552631578947369,0,0.07894736842105263,0.05921052631578948,0.05263157894736842,0.046052631578947366,0.07236842105263158,0,0.02631578947368421,0.013157894736842105,0,0.006578947368421052,0,0.05263157894736842,8.68548583984375,"(0.3223684210526315, 0.23026315789473686, 0.32894736842105265)",1,0.000304228780042592,0.0,0.0006369426751592356,0.25317644663564737,0.0,2.234598107541405e-05,0.00014217933482822302,2210.090873015832,-0.00014187669371270374
993,Q9HCE7,0.03963011889035667,0,0.01981505944517833,0.056803170409511224,0.06605019815059446,0.04227212681638045,0.07661822985468958,0.036988110964332896,0.046235138705416116,0,0.05019815059445178,0.107001321003963,0.013210039630118893,0.046235138705416116,0,0.062087186261558784,0.05416116248348745,0.06472919418758256,0.058124174372523124,0.05416116248348745,0,0.05944517833553501,0.013210039630118893,0,0.03302509907529723,0,0.08850726552179658,6.56158447265625,"(0.3011889035667107, 0.2430647291941876, 0.22589167767503304)",1,2.0821417706115,0.06765327695560254,0.0008917197452229297,0.20973658435514667,0.0,1.4344350394454418e-05,3.3287354955462045e-05,1951.6488455988572,0.0008202731582045348
994,Q9NZ72,0.07777777777777778,0,0.011111111111111113,0.022222222222222227,0.16111111111111112,0.016666666666666666,0.016666666666666666,0.027777777777777776,0.022222222222222227,0,0.1,0.1111111111111111,0.03333333333333333,0.03333333333333333,0,0.03888888888888889,0.05555555555555555,0.08333333333333333,0.09444444444444444,0.027777777777777776,0,0.03888888888888889,0.0,0,0.027777777777777776,0,0.04444444444444444,6.98846435546875,"(0.21666666666666667, 0.18333333333333332, 0.38333333333333336)",1,2.9668390629753576,0.0,0.00012738853503184712,0.16998262294410665,0.0019067899662330028,2.4483131680549168e-06,8.117691407173956e-05,2077.7805555555315,-0.0002837340989074668
995,Q9UHC6,0.055597295266716765,0,0.027798647633358382,0.056348610067618335,0.04658151765589782,0.04432757325319309,0.08264462809917356,0.030803906836964687,0.05184072126220887,0,0.04583020285499624,0.07513148009015777,0.015777610818933134,0.05860255447032306,0,0.04583020285499624,0.04583020285499624,0.04282494365138993,0.09616829451540196,0.055597295266716765,0,0.0608564988730278,0.018782870022539443,0,0.04282494365138993,0,0.10593538692712244,6.11920166015625,"(0.2937640871525169, 0.2832456799398948, 0.1930879038317055)",1,3.1767569212047464,0.0,0.002038216560509554,0.2505784815302258,1.0819937574370163e-08,0.00024080754476601645,0.0001273723092599669,1590.0639249640515,-0.00014187669371270374
996,Q9UHR4,0.07632093933463796,0,0.011741682974559686,0.035225048923679066,0.08610567514677102,0.0273972602739726,0.04500978473581213,0.02348336594911937,0.05283757338551859,0,0.08610567514677102,0.07632093933463796,0.02348336594911937,0.058708414872798424,0,0.0684931506849315,0.025440313111545987,0.04892367906066536,0.09001956947162426,0.07240704500978473,0,0.056751467710371824,0.005870841487279843,0,0.02935420743639922,0,0.06262230919765166,8.81768798828125,"(0.24853228962818003, 0.2622309197651663, 0.2622309197651663)",1,2.2254335260115607,0.6666666666666666,0.00012738853503184712,0.00012738853503184712,0.0004994650915365672,0.0001978262913781433,7.65754872360176e-05,1820.0254329004945,3.141135146640976e-05
997,Q99466,0.07888167748377434,0,0.10434348477284074,0.04892661008487269,0.04792810783824263,0.024962556165751368,0.1233150274588118,0.03195207189216176,0.00998502246630055,0,0.01647528706939591,0.09335996005991014,0.00998502246630055,0.026460309535696454,0,0.10983524712930604,0.04942586120818772,0.04892661008487269,0.06390414378432352,0.05142286570144783,0,0.034947578632051925,0.012481278082875686,0,0.012481278082875686,0,0.049925112331502736,5.42767333984375,"(0.18821767348976537, 0.3235147279081378, 0.23015476784822764)",1,2.7280194706419225,0.0,0.00012738853503184712,0.20870630355858125,1.1289871235870045e-05,2.785915803734811e-05,5.3801212771642436e-05,1867.726623376662,-0.00014187669371270374
998,Q9H1E3,0.04938271604938271,0,0.0,0.11934156378600826,0.14814814814814814,0.012345679012345678,0.04938271604938271,0.00823045267489712,0.00411522633744856,0,0.15637860082304528,0.012345679012345678,0.02469135802469136,0.0205761316872428,0,0.0823045267489712,0.037037037037037035,0.05761316872427984,0.13168724279835392,0.03292181069958848,0,0.0411522633744856,0.0,0,0.012345679012345678,0,0.02469135802469136,4.99542236328125,"(0.0823045267489712, 0.28395061728395066, 0.2345679012345679)",1,2.9790082141770613,0.0,0.0003821656050955413,0.23781727759815305,0.0,0.00013935347843495614,3.062730331351378e-05,2298.5389249638965,-0.00014187669371270374
999,P42081,0.02735562310030395,0,0.030395136778115506,0.05167173252279635,0.06382978723404255,0.0425531914893617,0.02735562310030395,0.0243161094224924,0.0729483282674772,0,0.07598784194528875,0.08814589665653495,0.03343465045592705,0.05167173252279635,0,0.0547112462006079,0.0486322188449848,0.03343465045592705,0.10638297872340426,0.06382978723404255,0,0.06079027355623101,0.015197568389057753,0,0.02735562310030395,0,0.0851063829787234,6.45953369140625,"(0.3069908814589666, 0.24012158054711247, 0.21276595744680848)",1,2.9777912990568907,0.0,0.0008917197452229297,0.2518405604990788,2.5257361464566346e-05,0.00024583022622884766,3.044198367335598e-05,1781.6893217893978,0.0004569257014968794
1000,Q15777,0.023809523809523808,0,0.010204081632653059,0.06462585034013606,0.040816326530612235,0.054421768707482984,0.08163265306122447,0.037414965986394565,0.06462585034013606,0,0.04421768707482993,0.0782312925170068,0.020408163265306117,0.051020408163265314,0,0.08843537414965986,0.04421768707482993,0.037414965986394565,0.054421768707482984,0.07482993197278913,0,0.06462585034013606,0.020408163265306117,0,0.04421768707482993,0,0.11904761904761905,5.85101318359375,"(0.326530612244898, 0.2755102040816326, 0.163265306122449)",1,2.8795254031031337,0.0,0.0005095541401273885,0.2370197219930384,4.958717563100528e-06,0.002921529342091825,0.00013889862566328416,2210.8182539682143,-0.00014187669371270374
1001,Q86Z02,0.08512396694214876,0,0.015702479338842976,0.033057851239669415,0.033057851239669415,0.0256198347107438,0.052066115702479335,0.03140495867768595,0.04132231404958678,0,0.039669421487603315,0.09173553719008264,0.016528925619834708,0.0371900826446281,0,0.07520661157024794,0.07603305785123966,0.033057851239669415,0.12396694214876032,0.08016528925619834,0,0.06694214876033057,0.006611570247933884,0,0.03553719008264463,0,0.06776859504132232,8.48492431640625,"(0.26776859504132233, 0.2884297520661157, 0.22644628099173553)",1,2.282324307879525,0.3333333333333333,0.0007643312101910827,0.22309896796959008,0.0,2.4863067657798588e-11,0.00037994518694351337,1956.8841269841416,0.0006302137466760037
1002,Q9Y2I1,0.07912234042553191,0,0.020611702127659573,0.04521276595744681,0.09375,0.04321808510638298,0.058510638297872335,0.03324468085106383,0.04055851063829787,0,0.038563829787234036,0.11702127659574467,0.01196808510638298,0.026595744680851064,0,0.06715425531914894,0.04720744680851064,0.04720744680851064,0.07912234042553191,0.051861702127659566,0,0.0678191489361702,0.007978723404255319,0,0.02327127659574468,0,0.07446808510638298,5.04010009765625,"(0.2998670212765957, 0.23138297872340424, 0.30186170212765956)",1,2.569820505019775,0.0,0.00012738853503184712,0.2295365248493572,0.0,0.0004130586191546803,9.702675847526368e-05,2434.8099206349125,-0.00014187669371270374
1003,P48552,0.062176165803108814,0,0.012089810017271158,0.04490500863557858,0.06649395509499137,0.02072538860103627,0.05008635578583765,0.02936096718480138,0.025043177892918825,0,0.07944732297063903,0.10362694300518134,0.02245250431778929,0.07081174438687393,0,0.05958549222797928,0.05094991364421416,0.03713298791018999,0.13989637305699482,0.0535405872193437,0,0.04749568221070812,0.0051813471502590676,0,0.018998272884283247,0,0.04490500863557858,8.36199951171875,"(0.22107081174438686, 0.32037996545768566, 0.2547495682210708)",1,2.195010648007301,0.08300395256916998,0.00012738853503184712,0.1955729611453613,0.0,4.871640639281867e-06,2.9886452821641554e-05,2052.279797979774,0.00198950453873298
1004,P42229,0.07178841309823678,0,0.012594458438287154,0.05037783375314862,0.06926952141057935,0.039042821158690184,0.04659949622166247,0.02518891687657431,0.04659949622166247,0,0.052896725440806036,0.11335012594458438,0.0163727959697733,0.04534005037783375,0,0.0491183879093199,0.09445843828715364,0.05163727959697733,0.060453400503778336,0.04659949622166247,0,0.06423173803526447,0.020151133501259445,0,0.02392947103274559,0,0.08312342569269521,5.97650146484375,"(0.3073047858942065, 0.20151133501259444, 0.2707808564231738)",1,2.1031335564344387,0.13725490196078433,0.00012738853503184712,0.00012738853503184712,0.0,0.00013162888278102594,3.355787819468481e-05,1589.6468614719931,0.0026968627129126985
1005,Q9NRF2,0.08333333333333333,0,0.01058201058201058,0.03306878306878307,0.08068783068783067,0.03306878306878307,0.11507936507936507,0.02248677248677249,0.01984126984126984,0,0.01984126984126984,0.0925925925925926,0.013227513227513229,0.015873015873015872,0,0.1164021164021164,0.03968253968253968,0.062169312169312166,0.12169312169312167,0.03968253968253968,0,0.0582010582010582,0.01058201058201058,0,0.011904761904761904,0,0.05555555555555555,5.25640869140625,"(0.2261904761904762, 0.369047619047619, 0.2698412698412698)",1,2.2689382415576516,0.8,0.0003821656050955413,0.2309718945016533,0.0004976477764548209,1.2524247028267795e-05,6.476339026002706e-05,2367.574206349177,0.0015442387463311849
1006,P32314,0.0765661252900232,0,0.02088167053364269,0.055684454756380515,0.06960556844547564,0.023201856148491882,0.06032482598607888,0.027842227378190254,0.046403712296983764,0,0.08120649651972157,0.09048723897911833,0.018561484918793503,0.04408352668213457,0,0.06264501160092807,0.04408352668213457,0.027842227378190254,0.12761020881670534,0.039443155452436186,0,0.04176334106728538,0.009280742459396751,0,0.03248259860788863,0,0.06496519721577726,5.98431396484375,"(0.24361948955916474, 0.2946635730858469, 0.25522041763341063)",1,2.4298752662001823,0.0,0.0006369426751592356,0.2686188867714108,0.0005064126322717772,0.00010031958810876984,8.516386292041612e-05,2159.0884920634467,-0.0002837340989074668
1007,P15090,0.045454545454545456,0,0.015151515151515154,0.08333333333333333,0.06818181818181818,0.045454545454545456,0.07575757575757576,0.007575757575757577,0.060606060606060615,0,0.10606060606060606,0.03787878787878788,0.03787878787878788,0.030303030303030307,0,0.007575757575757577,0.015151515151515154,0.045454545454545456,0.06818181818181818,0.09090909090909093,0,0.12878787878787878,0.015151515151515154,0,0.015151515151515154,0,0.07575757575757576,6.59027099609375,"(0.30303030303030304, 0.18181818181818182, 0.18939393939393936)",1,2.688165500456343,0.0,0.0006369426751592356,0.2268726032077941,0.0001589303671296823,3.3367839106914283e-05,5.588111152688894e-05,1693.95955988466,-0.0002837340989074668
1008,P06241,0.05772811918063315,0,0.01675977653631285,0.05027932960893855,0.07635009310986965,0.037243947858473,0.0893854748603352,0.0223463687150838,0.04655493482309125,0,0.06145251396648045,0.0931098696461825,0.024208566108007448,0.03910614525139665,0,0.04655493482309125,0.040968342644320296,0.05586592178770949,0.05586592178770949,0.0670391061452514,0,0.0521415270018622,0.0186219739292365,0,0.048417132216014895,0,0.1042830540037244,6.22967529296875,"(0.29608938547486036, 0.23091247672253257, 0.25139664804469275)",1,2.067843017949498,0.04784313725490196,0.0005095541401273885,0.2286368856142253,0.0,6.0080416472659886e-06,6.7763607743318e-05,2626.369047619085,0.006420443591548964
1009,P25963,0.05993690851735016,0,0.025236593059936908,0.06309148264984228,0.10094637223974763,0.025236593059936908,0.0694006309148265,0.03470031545741325,0.031545741324921134,0,0.028391167192429026,0.14511041009463724,0.01892744479495268,0.03785488958990536,0,0.050473186119873815,0.07570977917981073,0.044164037854889586,0.0473186119873817,0.05993690851735016,0,0.0473186119873817,0.00946372239747634,0,0.025236593059936908,0,0.05993690851735016,4.57415771484375,"(0.28391167192429023, 0.20504731861198738, 0.3249211356466877)",1,2.041679342865834,0.12688172043010754,0.0006369426751592356,0.24882256596906274,1.6758901758674587e-06,0.0005535183264155451,5.8114648679522376e-05,2265.483730158699,-0.0009376727226504892
1010,Q8TCU6,0.0699216395418927,0,0.028330319469559974,0.050030138637733576,0.08257986738999397,0.03496081977094635,0.06268836648583484,0.02652200120554551,0.045207956600361664,0,0.05967450271247739,0.11332127787823992,0.02290536467751657,0.039783001808318265,0,0.0433996383363472,0.04942736588306208,0.05786618444846293,0.0753465943339361,0.0433996383363472,0,0.05786618444846293,0.006630500301386378,0,0.030138637733574444,0,0.07172995780590717,6.02850341796875,"(0.28812537673297167, 0.22121760096443638, 0.28872814948764314)",1,2.522969272893216,2.0,0.00012738853503184712,0.197469738292572,4.8159133132954074e-05,2.854295028811945e-05,0.00019576233871421896,2159.3888888888537,-0.00042557221558428684
